review_id,review_text,aspect,sentiment
RVW_02076,hxhxhd yg mana ya pak terimakasih atas nama siapa ya yang waktu itu total perstiker abis magrib mH yg mana uy malem Minggu nich gan ane juga lu Han kang pinjol yg,No Aspect,None
RVW_02077,"seneng bgt akhirnya bisa kebeli juga ini parfum.. Gemass sekali di kasih free Solaris yg mini nya, terimakasih seller... sumpah ini wanginya awett bgttt bgtt lgsg coba di semprot di tangan udah di bawa cuci piring, ngepel keringetan juga tetep stay wangi nya. semoga bisa order lagi nanti kalau habis, karna emang lumayan si harganya hehe tapi love bgt🥰",Aroma,positive
RVW_02077,"seneng bgt akhirnya bisa kebeli juga ini parfum.. Gemass sekali di kasih free Solaris yg mini nya, terimakasih seller... sumpah ini wanginya awett bgttt bgtt lgsg coba di semprot di tangan udah di bawa cuci piring, ngepel keringetan juga tetep stay wangi nya. semoga bisa order lagi nanti kalau habis, karna emang lumayan si harganya hehe tapi love bgt🥰",Longevity,positive
RVW_02077,"seneng bgt akhirnya bisa kebeli juga ini parfum.. Gemass sekali di kasih free Solaris yg mini nya, terimakasih seller... sumpah ini wanginya awett bgttt bgtt lgsg coba di semprot di tangan udah di bawa cuci piring, ngepel keringetan juga tetep stay wangi nya. semoga bisa order lagi nanti kalau habis, karna emang lumayan si harganya hehe tapi love bgt🥰",Value for Money,neutral
RVW_02078,sesuka itu sama produk parfum dari saff and coo deh semuanya gue udah punya. wangi dan tahan lama deh. apalagi ada bonusnya masya Allah.,Aroma,positive
RVW_02078,sesuka itu sama produk parfum dari saff and coo deh semuanya gue udah punya. wangi dan tahan lama deh. apalagi ada bonusnya masya Allah.,Longevity,positive
RVW_02079,barang dikirim sesuai pesanan dan deskripsi. respon penjual baik dan cepat. dapat harga murah pas 11.11 packing aman dengan dus tebal gumawo kak,Value for Money,positive
RVW_02079,barang dikirim sesuai pesanan dan deskripsi. respon penjual baik dan cepat. dapat harga murah pas 11.11 packing aman dengan dus tebal gumawo kak,Packaging,positive
RVW_02080,Suka beli di online hehe Bisa dapat potongan harganyaa lumayan Tq ya min,Value for Money,positive
RVW_02081,"packing oke banget, aman, pengiriman cepet, paling mantap diskonnya, bisa beli parfum kecintaan dengan hemat..wanginya mantaaap banget..toplah",Packaging,positive
RVW_02081,"packing oke banget, aman, pengiriman cepet, paling mantap diskonnya, bisa beli parfum kecintaan dengan hemat..wanginya mantaaap banget..toplah",Value for Money,positive
RVW_02081,"packing oke banget, aman, pengiriman cepet, paling mantap diskonnya, bisa beli parfum kecintaan dengan hemat..wanginya mantaaap banget..toplah",Aroma,positive
RVW_02082,"wanginya enak, tempatnya bagus, suka sama varian saff and co",Aroma,positive
RVW_02082,"wanginya enak, tempatnya bagus, suka sama varian saff and co",Packaging,positive
RVW_02083,"Sesuka itu sama parfum ini, ini pembelian kedua, untungnya dapet promo dari tokped jadi makin gacor belanjanya",Value for Money,positive
RVW_02084,"suka banged sama wanginya, kebetulan dpt diskon langsung deh beliii. Dapat free sample juga varian lain. Terima kasih",Aroma,positive
RVW_02084,"suka banged sama wanginya, kebetulan dpt diskon langsung deh beliii. Dapat free sample juga varian lain. Terima kasih",Value for Money,positive
RVW_02085,packing anti ombak badai sukses terus produk lokal,Packaging,positive
RVW_02086,"barang udah nyampe, gak kebagian bonus promonyanya..namanya juga selama persediaan masih ada, terima.kasih saff n co",No Aspect,None
RVW_02087,paketnya sudah sampai dan benar-benar puas dengan produknya trims gan....,No Aspect,None
RVW_02088,"Udah repurchase yg kedua kalinya, udah nyaman dg wanginya. Spt biasa packingan super cepat dan aman, dpt free smple chno, my other comfort perfume. Terima kasih saff&co",Aroma,positive
RVW_02089,"best parfume ever kalo buat sotb, beneran seenak itu dan awet bgt wanginya + dapet tester minouet dan ternyata enak juga wanginya",Aroma,positive
RVW_02089,"best parfume ever kalo buat sotb, beneran seenak itu dan awet bgt wanginya + dapet tester minouet dan ternyata enak juga wanginya",Longevity,positive
RVW_02090,"Ini udh repeat order ke yang 3x kalo ga salah. Suka banget sama variant yang S.O.T.B, suka banget sama wangi nya. Oh iya makasih banyak juga dikasih bonus tester yang solaris, next time penasaran sama yang wangi choco gitu sih",Aroma,positive
RVW_02091,Wanginya awet banget Pengiriman aman Istri saya suka Kualitas sangat baik Terima kasih,Longevity,positive
RVW_02092,"wangi , sedikit manis , tahan lama , semprot dikit aja uda menyebar baunya + free tester aroma lain 😁",Aroma,positive
RVW_02092,"wangi , sedikit manis , tahan lama , semprot dikit aja uda menyebar baunya + free tester aroma lain 😁",Longevity,positive
RVW_02092,"wangi , sedikit manis , tahan lama , semprot dikit aja uda menyebar baunya + free tester aroma lain 😁",Projection,positive
RVW_02093,Ini parfum amat sangat recomended. Wanginya sofr banget. saat pertama disemprot juga ga nyengat. Ini sampe ada yang bilang kok wanginya gak ilang2 pas aku nemuin temen siang2. Sesuka ini sih.... Wanginya tahan lama. Disemprit di baju masih kecium beberaa hari. Bakalan jadi langganan sih. worth it to buy!!Pengiriman cepat. Kualitas OK.,Aroma,positive
RVW_02093,Ini parfum amat sangat recomended. Wanginya sofr banget. saat pertama disemprot juga ga nyengat. Ini sampe ada yang bilang kok wanginya gak ilang2 pas aku nemuin temen siang2. Sesuka ini sih.... Wanginya tahan lama. Disemprit di baju masih kecium beberaa hari. Bakalan jadi langganan sih. worth it to buy!!Pengiriman cepat. Kualitas OK.,Longevity,positive
RVW_02093,Ini parfum amat sangat recomended. Wanginya sofr banget. saat pertama disemprot juga ga nyengat. Ini sampe ada yang bilang kok wanginya gak ilang2 pas aku nemuin temen siang2. Sesuka ini sih.... Wanginya tahan lama. Disemprit di baju masih kecium beberaa hari. Bakalan jadi langganan sih. worth it to buy!!Pengiriman cepat. Kualitas OK.,Value for Money,positive
RVW_02094,Produk sudah sampai. Tidak ada yang pecah dan bocor. Wanginya awet dan ga bikin hidung sakit 👌👌,Longevity,positive
RVW_02094,Produk sudah sampai. Tidak ada yang pecah dan bocor. Wanginya awet dan ga bikin hidung sakit 👌👌,Aroma,positive
RVW_02095,gaada cacat sedikit pun dan yg selalu suka selalu ada sample varian parfum yg lain👍 sukses selalu Saff n Co ✨️,No Aspect,None
RVW_02096,"sampai di rumah posisi kardus seperti ni, tapi dalam nya aman, rapih. sya belum mencoba wangi nya awet, tahan lama",Packaging,positive
RVW_02097,"Suka baget sama SOTB, sampe ngestock karna takut ntar habis gak bsa co lagi, thank you seller",No Aspect,None
RVW_02098,Udah ke3 kalinya beli disini dan overall mantap good job 👍👍👍,No Aspect,None
RVW_02099,"Harumnyaaa enak bangettt, udah dari lama nungguin launchingnya sotb. Huhuhu terus war buat dapetinnya, senang bangett akhirnya dapet, thank you seller",Aroma,positive
RVW_02100,aromanya tahan lama bahakan setelah pakaian dicuci masih ninggalin wangiiiii. Sukaaaa bangetttttt,Longevity,positive
RVW_02100,aromanya tahan lama bahakan setelah pakaian dicuci masih ninggalin wangiiiii. Sukaaaa bangetttttt,Aroma,positive
RVW_02101,"Jasa Pengiriman yg buruk sekali, kardus diterima dlm keadaan jebol & rusak, untung kardusnya besar, wlpn ga pake bubblewarp tp terlindungi dan tdk pecah, btw dikasih bonus kemasan super mini, trmksh..",No Aspect,None
RVW_02102,"suka sih sm wanginya, dkit aja udh wngi bgt. tp blum tau tahnnya brpa lama. dpat tester juga",Aroma,positive
RVW_02102,"suka sih sm wanginya, dkit aja udh wngi bgt. tp blum tau tahnnya brpa lama. dpat tester juga",Projection,positive
RVW_02103,wanginya manis dan tipe yg bakalan tahan lama sih wanginya,Aroma,positive
RVW_02103,wanginya manis dan tipe yg bakalan tahan lama sih wanginya,Longevity,positive
RVW_02104,"Speechless. Baru kali ini berani beli fragrances tanpa sniff dulu di offline store karena penasaran bgt selalu seliweran di sosmed. Dan ternyata ini enak banget baunya asli, prefer sih dipake pas spesial occasion ala sunset senja gitu yg summer vibes & ini tahan lama bgt ga terlalu oily yg ninggal bekas kl disemprot di baju. Baunya sexy tapi ada kesan cheerfull dari mandarin orangenya, anw kemasannya dikemas secara unik juga give attention dengan box magenta orange, tapi dalemnya mewah banget all black & ini packagingnya ramping! buat para cewe yg suka bawa mini bag ini ga makan tempat yaa!S.O.T.B cocok banget sih buat yang suka parfum musky manis yang tp masih ngasih terkesan friendly gt karena middle notesnya masih ada bau feminim anak baik gitu, + dapet free mini tester jg. Good job saff&co team! thank u, sesuai ekspetasi bgt ga kecewa, so happyy💓",Aroma,positive
RVW_02104,"Speechless. Baru kali ini berani beli fragrances tanpa sniff dulu di offline store karena penasaran bgt selalu seliweran di sosmed. Dan ternyata ini enak banget baunya asli, prefer sih dipake pas spesial occasion ala sunset senja gitu yg summer vibes & ini tahan lama bgt ga terlalu oily yg ninggal bekas kl disemprot di baju. Baunya sexy tapi ada kesan cheerfull dari mandarin orangenya, anw kemasannya dikemas secara unik juga give attention dengan box magenta orange, tapi dalemnya mewah banget all black & ini packagingnya ramping! buat para cewe yg suka bawa mini bag ini ga makan tempat yaa!S.O.T.B cocok banget sih buat yang suka parfum musky manis yang tp masih ngasih terkesan friendly gt karena middle notesnya masih ada bau feminim anak baik gitu, + dapet free mini tester jg. Good job saff&co team! thank u, sesuai ekspetasi bgt ga kecewa, so happyy💓",Longevity,positive
RVW_02104,"Speechless. Baru kali ini berani beli fragrances tanpa sniff dulu di offline store karena penasaran bgt selalu seliweran di sosmed. Dan ternyata ini enak banget baunya asli, prefer sih dipake pas spesial occasion ala sunset senja gitu yg summer vibes & ini tahan lama bgt ga terlalu oily yg ninggal bekas kl disemprot di baju. Baunya sexy tapi ada kesan cheerfull dari mandarin orangenya, anw kemasannya dikemas secara unik juga give attention dengan box magenta orange, tapi dalemnya mewah banget all black & ini packagingnya ramping! buat para cewe yg suka bawa mini bag ini ga makan tempat yaa!S.O.T.B cocok banget sih buat yang suka parfum musky manis yang tp masih ngasih terkesan friendly gt karena middle notesnya masih ada bau feminim anak baik gitu, + dapet free mini tester jg. Good job saff&co team! thank u, sesuai ekspetasi bgt ga kecewa, so happyy💓",Packaging,positive
RVW_02105,"pas nyampe dusnya penyok dikit tapi gapapa isinya tetep aman. wanginya sotb tipikal wangi sexy and fresh gitu, keawetan wanginya bisa berhari hari. dapet sample las pozas, wanginya kayak vibes pergi kondangan 🤣",Aroma,positive
RVW_02105,"pas nyampe dusnya penyok dikit tapi gapapa isinya tetep aman. wanginya sotb tipikal wangi sexy and fresh gitu, keawetan wanginya bisa berhari hari. dapet sample las pozas, wanginya kayak vibes pergi kondangan 🤣",Longevity,positive
RVW_02106,"untuk packaging seperti nya tertimpa barang2 pengiriman lain, tetapi isi dalem nya aman karena di lapisin bubble wrap yg tebel, penjual nya ramah & fast respon, pokok nya the best saff n co!!",Packaging,positive
RVW_02107,"Suka suka suka suka sukaaa bgt sama wanginyaa, awalnya beli yg mini lgsg cuss order lg karena seenak ituu. Base notenya bs tahan berhari2 di baju yg belum dicuci 🤭🤭 Ngingetin sama wangi parfum yg udah ga diproduksi lg skrg, alhamdulillah nemu yg mirip2.. Pengirimannya cepet bgt, adminnya responsif dpt kurir yg priority krn butuh urgent padahal bebas ongkir, dapet sample Saff enak jg wanginya.. Terima kasih banyak yaa, sukses selaluu 🙏🏼🙏🏼🙏🏼",Aroma,positive
RVW_02107,"Suka suka suka suka sukaaa bgt sama wanginyaa, awalnya beli yg mini lgsg cuss order lg karena seenak ituu. Base notenya bs tahan berhari2 di baju yg belum dicuci 🤭🤭 Ngingetin sama wangi parfum yg udah ga diproduksi lg skrg, alhamdulillah nemu yg mirip2.. Pengirimannya cepet bgt, adminnya responsif dpt kurir yg priority krn butuh urgent padahal bebas ongkir, dapet sample Saff enak jg wanginya.. Terima kasih banyak yaa, sukses selaluu 🙏🏼🙏🏼🙏🏼",Longevity,positive
RVW_02108,Sesuka itu sama sotb 😍😍 repurchase yg ke 2 and bakal repurchase trus ❤️❤️,No Aspect,None
RVW_02109,Sesuka itu sama parfum sotb jd aku beli lg 2 takut sold asli 🥹 tahannya itu loh beneran tahan lama banget seharian banget.. dikasih sample baru.. so happy wangi bgt!,Longevity,positive
RVW_02109,Sesuka itu sama parfum sotb jd aku beli lg 2 takut sold asli 🥹 tahannya itu loh beneran tahan lama banget seharian banget.. dikasih sample baru.. so happy wangi bgt!,Aroma,positive
RVW_02110,"packing rapih, safety buble wrap, parfume'nya soft banget, dan khas wanginya, next time order more, terimakasih.",Packaging,positive
RVW_02110,"packing rapih, safety buble wrap, parfume'nya soft banget, dan khas wanginya, next time order more, terimakasih.",Aroma,positive
RVW_02111,sudah tiba dan packingan mantap. tapi kotaknya ada koyak dari pihak pengangkutan. tapi semua aman tidak ada yg pecah ataupun hilang.,Packaging,neutral
RVW_02112,"The Most Bombastic Perfume in town! Jujurr suka banget sama wanginya, meskipun perpaduan notesnya entah pas di top/middle, gw pernah cium somewhere, it's been a long time. Di hidung gw, wanginya dominan Vanilla, Floral Jasmine, terus kecium wangi Madu sama Bunga Sedap Malam (?). Pokoknya ini wangi Sweet, Floral tapi ada hint of fresh sedikiiiittt dan tipis. Bisa dipakai buat cowok, meskipun ini memang agak more Female. Kalau lu cowo dan cuma selera dan masuk di parfum maskulin aja, ini bukan buat lu. Tapi kalau lu suka parfum manis, worth to try, karena meskipun ini sedikiittt more Female, tapi ngga terlalu girly kok. Also, dapet tester ILIAD, wanginya kayak parfum om om yg classy but soft 😆😍",Aroma,positive
RVW_02112,"The Most Bombastic Perfume in town! Jujurr suka banget sama wanginya, meskipun perpaduan notesnya entah pas di top/middle, gw pernah cium somewhere, it's been a long time. Di hidung gw, wanginya dominan Vanilla, Floral Jasmine, terus kecium wangi Madu sama Bunga Sedap Malam (?). Pokoknya ini wangi Sweet, Floral tapi ada hint of fresh sedikiiiittt dan tipis. Bisa dipakai buat cowok, meskipun ini memang agak more Female. Kalau lu cowo dan cuma selera dan masuk di parfum maskulin aja, ini bukan buat lu. Tapi kalau lu suka parfum manis, worth to try, karena meskipun ini sedikiittt more Female, tapi ngga terlalu girly kok. Also, dapet tester ILIAD, wanginya kayak parfum om om yg classy but soft 😆😍",Value for Money,positive
RVW_02113,wanginya enak bgt!!!! ga nyangka kirain bakal yg manis bgt. buatku yg biasanya ga terlalu suka manis ini masih oke bgt sih. bnran semerbak wanginya trs splnya mantep sih emng. dapet vial iliad wanginya jg enak bgt,Aroma,positive
RVW_02113,wanginya enak bgt!!!! ga nyangka kirain bakal yg manis bgt. buatku yg biasanya ga terlalu suka manis ini masih oke bgt sih. bnran semerbak wanginya trs splnya mantep sih emng. dapet vial iliad wanginya jg enak bgt,Projection,positive
RVW_02114,"Wangi nya emang enak, salut samaa produk lokal yg bisa nyiptain parfum kaya gini. Tapi dilain sisi udh OVERUSE untuk yg S.O.T.B ini haha 😅, next pgn coba tipe yg lain kayaknya klo ga SAFF Maleali",Aroma,positive
RVW_02115,sebelumnya beli SOTB mini size krn suka beli yang besar. eh skrg diksh tater las pozas.,No Aspect,None
RVW_02116,"Pantes sering Sold Out, enak baunya. mantappp. karakter wangi yg kalem, soft, elegan. dpt sample Omnia, krng cocok, smntra fav 1.SOTB, 2.CHNO n 3.SAFF.",Aroma,positive
RVW_02117,"Bener enak bgt wanginya sotb elegant manis ga bikin puyeng. Thanks utk bonusnya vial loui, utk loui maaf kurang suka wanginya terlalu nyengat",Aroma,positive
RVW_02118,"paket baru datang,belom di coba,semoga mengesankan dengan wanginya yg awet,free nya kecil bingit,terima kasih gan & semoga sukses tokonya 👍",Longevity,neutral
RVW_02119,serius wanginya tahan lama. tapi vanilanya lebih dominan. aku gak begitu suka sama wangi vanila. 😭 musknya kurang kerasa trus ada juga wanginya yang khas banget tapi gak tau apa agak nusuk juga di idung. serius ini parfum strong banget wanginya. wanginya di luar ekspestasiku.,Longevity,positive
RVW_02119,serius wanginya tahan lama. tapi vanilanya lebih dominan. aku gak begitu suka sama wangi vanila. 😭 musknya kurang kerasa trus ada juga wanginya yang khas banget tapi gak tau apa agak nusuk juga di idung. serius ini parfum strong banget wanginya. wanginya di luar ekspestasiku.,Aroma,negative
RVW_02119,serius wanginya tahan lama. tapi vanilanya lebih dominan. aku gak begitu suka sama wangi vanila. 😭 musknya kurang kerasa trus ada juga wanginya yang khas banget tapi gak tau apa agak nusuk juga di idung. serius ini parfum strong banget wanginya. wanginya di luar ekspestasiku.,Projection,positive
RVW_02120,"Sedikit kecewa sih udah request nulis di note pesanan minta tester yg chno/coco malah dikasih saff soalnya saff udah punya juga jadi buat apa. Untuk lain² aman aja,aromanya cocok,tahan lama juga di badan dan di baju. Tp kardusnya agak penyok² pas dateng untung dalemnya aman. Semoga lebih ditingkatkan lg pelayanan dan kualitas barangnya ya",Aroma,positive
RVW_02120,"Sedikit kecewa sih udah request nulis di note pesanan minta tester yg chno/coco malah dikasih saff soalnya saff udah punya juga jadi buat apa. Untuk lain² aman aja,aromanya cocok,tahan lama juga di badan dan di baju. Tp kardusnya agak penyok² pas dateng untung dalemnya aman. Semoga lebih ditingkatkan lg pelayanan dan kualitas barangnya ya",Longevity,positive
RVW_02120,"Sedikit kecewa sih udah request nulis di note pesanan minta tester yg chno/coco malah dikasih saff soalnya saff udah punya juga jadi buat apa. Untuk lain² aman aja,aromanya cocok,tahan lama juga di badan dan di baju. Tp kardusnya agak penyok² pas dateng untung dalemnya aman. Semoga lebih ditingkatkan lg pelayanan dan kualitas barangnya ya",Packaging,negative
RVW_02121,barang cepat sampai mantappppppppp seller baik,No Aspect,None
RVW_02122,"Packaging rapih, aroma stb tetap favorit menurut saya pribadi",Packaging,positive
RVW_02122,"Packaging rapih, aroma stb tetap favorit menurut saya pribadi",Aroma,positive
RVW_02123,"responnya cepat, hari ini order besoknya sudah sampai, kemasan rapih dan aman, aroma sesuai sama seperti beli langsung di tokonya, InsyaAllah awet, aamiin",Aroma,positive
RVW_02123,"responnya cepat, hari ini order besoknya sudah sampai, kemasan rapih dan aman, aroma sesuai sama seperti beli langsung di tokonya, InsyaAllah awet, aamiin",Longevity,positive
RVW_02124,"Alhamdulillah akhirnya ketemu parfume yang wanginya cocok, udah gitu wangi banget packingannya rapii tempatnya bagus estetik",Aroma,positive
RVW_02124,"Alhamdulillah akhirnya ketemu parfume yang wanginya cocok, udah gitu wangi banget packingannya rapii tempatnya bagus estetik",Packaging,positive
RVW_02125,"barang aman, pengiriman cepat, sesuai pesanan, harum, dpt free tester",Aroma,positive
RVW_02126,"Pertama SOLARIS, lanjut ke S.O.T.B. Utk S.O.T.B, klo ada yang nanya SPL nya gimana, itu orang harus di ruqyah dulu👌🏻. Selanjutnya kita akan CO varian apa lagi???",Projection,positive
RVW_02127,aroma cenderung hangat&bold bkn tipe yg segar...fast respon dr seller...packing rapi&aman...tiba sesuai jadwal...good job👍👍,Aroma,neutral
RVW_02127,aroma cenderung hangat&bold bkn tipe yg segar...fast respon dr seller...packing rapi&aman...tiba sesuai jadwal...good job👍👍,Packaging,positive
RVW_02128,Packing mantep banget Barang dateng sat set,Packaging,positive
RVW_02129,"wanginya enak . packing produk selalu aman , tentram diekspedisi. lumayan tahan ,nempel ditangan. soft parfum. Unisex",Aroma,positive
RVW_02129,"wanginya enak . packing produk selalu aman , tentram diekspedisi. lumayan tahan ,nempel ditangan. soft parfum. Unisex",Packaging,positive
RVW_02129,"wanginya enak . packing produk selalu aman , tentram diekspedisi. lumayan tahan ,nempel ditangan. soft parfum. Unisex",Longevity,positive
RVW_02130,"Packaging aman sama lucu bngt botoll nya wangi nya enak ga strong bangt (opini pribadi) Pengriman cepat, Adminya responsif bngt, Cocok deh sama harganya.( gd vidio unboxing nya)",Packaging,positive
RVW_02130,"Packaging aman sama lucu bngt botoll nya wangi nya enak ga strong bangt (opini pribadi) Pengriman cepat, Adminya responsif bngt, Cocok deh sama harganya.( gd vidio unboxing nya)",Aroma,positive
RVW_02130,"Packaging aman sama lucu bngt botoll nya wangi nya enak ga strong bangt (opini pribadi) Pengriman cepat, Adminya responsif bngt, Cocok deh sama harganya.( gd vidio unboxing nya)",Value for Money,positive
RVW_02131,mantap hanya saja pengirimannya lumayan lama tp it's oke parfumnya ori💖,No Aspect,None
RVW_02132,Selalu suka sm wangi nya tp plis banget bisa ga ya diganti buble wrap aja jangn yg bolong’ gini ngeri liatnya,Aroma,positive
RVW_02132,Selalu suka sm wangi nya tp plis banget bisa ga ya diganti buble wrap aja jangn yg bolong’ gini ngeri liatnya,Packaging,negative
RVW_02133,"Lagi lagi beli lagii, parfurm ter the best",No Aspect,None
RVW_02134,"Alhamdulillah , barang yg dipesan sampai, sesuka itu sama parfum SOTB wanginya awet dan tahan lama",Longevity,positive
RVW_02135,"Wanginya tahan lama, sesuka itu smaa wanginya, seller fast respon, pengiriman lumayan cepat.",Aroma,positive
RVW_02135,"Wanginya tahan lama, sesuka itu smaa wanginya, seller fast respon, pengiriman lumayan cepat.",Longevity,positive
RVW_02136,"Kualitas produk: Baik,wangi nya enak ada manis"" nya heheee tahan lama jg",Aroma,positive
RVW_02136,"Kualitas produk: Baik,wangi nya enak ada manis"" nya heheee tahan lama jg",Longevity,positive
RVW_02137,Spl nya kencengg parahh.. Spray ny cukup 3/4x aja kalo kebanyakan pasti puyeng. Jgn pakai di situasi yg kerjanya panas²an. Cocok untuk ruangan indor.,Projection,positive
RVW_02138,Terimakasih pengiriman cepat dan aman. .,No Aspect,None
RVW_02139,Kualitas produk: Wanginya enak tahan lama tpi pengirimannya bikin kecewa melampaui batas estimasi jdi haru cht kurir 2x tnyain barang nya yg harusnya smpai tgl 19 malah smpainya tgl 21 Tapi wanginya enak bangtt wenakk polll🌟🌟🌟🌟🌟🌟,Aroma,positive
RVW_02139,Kualitas produk: Wanginya enak tahan lama tpi pengirimannya bikin kecewa melampaui batas estimasi jdi haru cht kurir 2x tnyain barang nya yg harusnya smpai tgl 19 malah smpainya tgl 21 Tapi wanginya enak bangtt wenakk polll🌟🌟🌟🌟🌟🌟,Longevity,positive
RVW_02140,"enggak nyesel blind buy pakingannya effort banget, sama aromanya suka banget.",Packaging,positive
RVW_02140,"enggak nyesel blind buy pakingannya effort banget, sama aromanya suka banget.",Aroma,positive
RVW_02141,Jdi salah 1 parfum favorit.. uda 2 kali beli... wangi.y seNyaman itu,Aroma,positive
RVW_02142,Entah sudah berapa kali repeat order Saff & Co emang sewangi & semewah itu 👍🤗,Aroma,positive
RVW_02143,"barang mendarat dengan selamat, untuk wanginya beneran enak, sangat ori reall!!",Aroma,positive
RVW_02144,"Pembelian ke 2x, pertama travel size skrg yg gede",No Aspect,None
RVW_02145,Product quality: Excellent Tahan lama banget. Sukaa🩷,Longevity,positive
RVW_02146,"Ada bonus masker peel off nya, wanginya enak suka",Aroma,positive
RVW_02147,"pembelian SOTB pertama di bulan Mei 2023 dan jatuh cinta banget sm wanginya, trus beli kedua yg skrg, sayang sekali untuk wanginya yg kedua ini lumayan nusuk dan gk masuk wanginya di hidung ak.. admin seller sangat ramah memberikan penjelasan kalau ada upgrade formula dan jg tips memakai parfum dan sudah dicoba tp ttp gk masuk wanginya buat ak personally. baru nemuin parfum lokal yg cocok, udah harus nyari lg yg lain :( thank you buat bonus parfum vialnya🙏 sukses selalu🙏",Aroma,negative
RVW_02148,"Pengiriman cepat dan aman, 7.7 dapet harga 180k mayann lah",Value for Money,positive
RVW_02149,Tutupnya kaya kurang rapet gitu selebihnya bagus dan penyok kardusnya,Packaging,negative
RVW_02150,Mantap pengiriman nya cepet bngt sesuai pesanan mantap pokoknya ga usah ragu lngsng co,No Aspect,None
RVW_02151,cepet bangettt sampenyaa😍 packagingnya juga super rapii. thankyou seller🫶,Packaging,positive
RVW_02152,"mantapp. gara² nyoba yg 5ml jadi ketagihan wanginya. seller gercep, pengiriman kilat. rekomend nih parfumnya, wnginya awet",Aroma,positive
RVW_02152,"mantapp. gara² nyoba yg 5ml jadi ketagihan wanginya. seller gercep, pengiriman kilat. rekomend nih parfumnya, wnginya awet",Longevity,positive
RVW_02153,First time nyobain parfum yg beneran tahan lama wkwk wanginya seger manis soft gitu trs dapet free series morfosia (seger agak spicy) CO dengan harga promo 180k semoga next time bisa dapet lebih murah lagi😍,Longevity,positive
RVW_02153,First time nyobain parfum yg beneran tahan lama wkwk wanginya seger manis soft gitu trs dapet free series morfosia (seger agak spicy) CO dengan harga promo 180k semoga next time bisa dapet lebih murah lagi😍,Aroma,positive
RVW_02153,First time nyobain parfum yg beneran tahan lama wkwk wanginya seger manis soft gitu trs dapet free series morfosia (seger agak spicy) CO dengan harga promo 180k semoga next time bisa dapet lebih murah lagi😍,Value for Money,positive
RVW_02154,"Paket di terima dalam keadaan penyok dan basah, tetapi keadaan dalam nya masih bisa tertolong dan cuman penyok sedikit aja di bagian kardusnya",Packaging,negative
RVW_02155,"Botolnya lucu, wanginya enak, isinya dikit",Packaging,positive
RVW_02155,"Botolnya lucu, wanginya enak, isinya dikit",Aroma,positive
RVW_02156,"Wanginya enak banget, rekomen buat yg mau ngedate sama pasangan 🥰",Aroma,positive
RVW_02157,Produk sudah sampai. Tidak ada yang bocor dan pecah. Selalu langganan beli varian ini ✌,No Aspect,None
RVW_02158,"suka banget sama wanginya, bener bener tahan lama seharian!!! aku bakal repurchase ini pastinya",Aroma,positive
RVW_02158,"suka banget sama wanginya, bener bener tahan lama seharian!!! aku bakal repurchase ini pastinya",Longevity,positive
RVW_02159,"wanginya mantap, diterima dalam kondisi baik, pengiriman cepat dan aman thanks Min👍🛒",Aroma,positive
RVW_02160,"Pertama kali nyium wanginya Ostara as a tester. Wangi floralnya enak, ringan, dan seger. Varian S.O.T.B ini pas awal² aroma citrusnya cukup menyengat, tapi middle notes nya bikin wanginya seimbang. Sangat tahan lama wanginya...",Aroma,positive
RVW_02160,"Pertama kali nyium wanginya Ostara as a tester. Wangi floralnya enak, ringan, dan seger. Varian S.O.T.B ini pas awal² aroma citrusnya cukup menyengat, tapi middle notes nya bikin wanginya seimbang. Sangat tahan lama wanginya...",Longevity,positive
RVW_02161,"Barang sudah diterima sesuai pesanan, packaging rapi & aman (bubble wrap), pengiriman cepat & ongkirnya gratis dapat bonus pulak mantabs wanginya...",Packaging,positive
RVW_02161,"Barang sudah diterima sesuai pesanan, packaging rapi & aman (bubble wrap), pengiriman cepat & ongkirnya gratis dapat bonus pulak mantabs wanginya...",Aroma,positive
RVW_02162,"Product quality: ori, mantap, wanginya enak",Aroma,positive
RVW_02163,"Biasa pake yg varian Loui, terus pernah cobain juga bbrp varian lain termasuk S.O.T.B Sekarang mau pake yg ini",No Aspect,None
RVW_02164,"beli tanpa coba langsung, ternyata aku gak suka wanginya. wangi tahan gak smp setengah hari (dipakai indoor outdoor). bagi yang suka wangi powdery fresh, bukan SOTB (krn wangi itu sangat personal ya). overall pengiriman aman dan ontime, packing baik,",Aroma,negative
RVW_02164,"beli tanpa coba langsung, ternyata aku gak suka wanginya. wangi tahan gak smp setengah hari (dipakai indoor outdoor). bagi yang suka wangi powdery fresh, bukan SOTB (krn wangi itu sangat personal ya). overall pengiriman aman dan ontime, packing baik,",Longevity,negative
RVW_02164,"beli tanpa coba langsung, ternyata aku gak suka wanginya. wangi tahan gak smp setengah hari (dipakai indoor outdoor). bagi yang suka wangi powdery fresh, bukan SOTB (krn wangi itu sangat personal ya). overall pengiriman aman dan ontime, packing baik,",Packaging,positive
RVW_02165,"wangii nyaa enak bangettt gacorr, dapet tester jugaa top dehh",Aroma,positive
RVW_02166,"botol sotb ke-2 kuuuu, alhamdulillah bgt dpt promo dari tokped💖💖 free vial solaris, botol spray nya lebih enak yg ini dibanding yg pertama aku beli packing aman gaada yg pecah atau bocor",Packaging,positive
RVW_02167,"WANGII BNGTT, TAHAN LAMAA btw ini beli yg ke 2 kali",Aroma,positive
